room_count,bathroom_count,size,price,log_price,category_encoded,city_encoded,region_encoded,type_encoded
3.0,1.0,100.0,75.0,1.8750612633917,3,10,138,0
2.0,1.0,90.0,350.0,2.544068044350276,0,10,181,0
2.0,1.0,90.0,350.0,2.544068044350276,0,10,181,0
3.0,2.0,200.0,200000.0,5.301029995663981,4,10,7,1
-1.0,-1.0,-1.0,110000.0,5.041392685158225,6,10,45,1
1.0,1.0,80.0,140000.0,5.146128035678238,4,10,7,1
3.0,1.0,113.0,200000.0,5.301029995663981,0,10,7,1
-1.0,-1.0,-1.0,2700000.0,6.431363764158987,6,10,45,1
2.0,1.0,70.0,360.0,2.5563025007672877,5,10,43,0
3.0,1.0,350.0,190000.0,5.278753600952829,5,10,166,1
-1.0,-1.0,-1.0,649500.0,5.812579155409047,6,10,166,1
-1.0,-1.0,-1.0,120000.0,5.079181246047625,6,10,7,1
-1.0,-1.0,-1.0,270000.0,5.431363764158987,6,10,181,1
-1.0,-1.0,-1.0,27000.0,4.431363764158987,6,10,45,1
3.0,1.0,107.0,480.0,2.681241237375587,0,10,43,0
3.0,1.0,175.0,190000.0,5.278753600952829,5,10,181,1
-1.0,-1.0,-1.0,70000.0,4.845098040014257,6,10,166,1
1.0,1.0,70.0,450.0,2.6532125137753435,0,10,147,0
3.0,1.0,100.0,90000.0,4.954242509439325,0,10,50,1
-1.0,-1.0,-1.0,25000.0,4.3979400086720375,6,10,7,1
-1.0,-1.0,-1.0,70000.0,4.845098040014257,6,10,166,1
2.0,1.0,50.0,400.0,2.6020599913279625,0,10,147,0
-1.0,-1.0,-1.0,450000.0,5.653212513775344,6,10,7,1
-1.0,-1.0,-1.0,150000.0,5.176091259055681,6,10,181,1
3.0,1.0,130.0,120000.0,5.079181246047625,5,10,181,1
4.0,1.0,205.0,480.0,2.681241237375587,5,10,166,0
3.0,1.0,90.0,11111.0,4.045753147594141,0,10,7,0
-1.0,-1.0,-1.0,350000.0,5.544068044350276,6,10,43,1
3.0,2.0,124.0,160000.0,5.204119982655925,5,10,50,1
2.0,1.0,100.0,350000000.0,8.544068044350276,0,10,7,1
4.0,1.0,200.0,295000.0,5.469822015978163,5,10,138,1
3.0,1.0,80.0,500.0,2.6989700043360187,0,10,7,0
-1.0,-1.0,-1.0,200000.0,5.301029995663981,6,10,166,1
-1.0,-1.0,-1.0,45000.0,4.653212513775344,6,10,7,1
3.0,1.0,160.0,750.0,2.8750612633917,5,10,138,0
2.0,1.0,100.0,350.0,2.544068044350276,0,10,138,0
6.0,2.0,111.0,200000.0,5.301029995663981,5,10,7,1
1.0,1.0,80.0,60000.0,4.778151250383644,4,10,7,1
6.0,2.0,140.0,350000.0,5.544068044350276,5,10,7,1
-1.0,-1.0,-1.0,270000.0,5.431363764158987,6,10,181,1
7.0,3.0,450.0,670000.0,5.826074802700826,5,10,138,1
-1.0,-1.0,-1.0,24000000.0,7.380211241711606,6,10,7,1
4.0,1.0,506.0,240000.0,5.380211241711606,5,10,242,1
4.0,1.0,170.0,370000.0,5.568201724066995,5,10,43,1
-1.0,-1.0,-1.0,195000.0,5.290034611362518,6,10,18,1
-1.0,-1.0,-1.0,162000.0,5.209515014542631,6,10,18,1
2.0,1.0,160.0,600.0,2.7781512503836434,5,10,43,0
-1.0,-1.0,-1.0,230000.0,5.361727836017593,6,10,50,1
2.0,1.0,95.0,500.0,2.6989700043360187,0,10,147,0
3.0,1.0,100.0,495.0,2.694605198933569,0,10,147,0
3.0,1.0,130.0,170000.0,5.230448921378274,5,10,181,1
4.0,2.0,400.0,190000.0,5.278753600952829,5,10,45,1
3.0,1.0,100.0,120000.0,5.079181246047625,5,10,166,1
3.0,1.0,90.0,120000.0,5.079181246047625,0,10,138,1
-1.0,-1.0,-1.0,50000.0,4.698970004336019,6,10,166,1
3.0,1.0,98.0,550.0,2.740362689494244,0,10,147,0
-1.0,-1.0,-1.0,130000.0,5.113943352306837,6,10,18,1
-1.0,-1.0,-1.0,550000.0,5.740362689494244,6,10,45,1
-1.0,-1.0,-1.0,400000.0,5.6020599913279625,6,10,166,1
4.0,2.0,112.0,188000.0,5.27415784926368,0,10,43,1
4.0,1.0,110.0,550.0,2.740362689494244,0,10,43,0
-1.0,-1.0,-1.0,100000000.0,8.0,6,10,7,1
3.0,1.0,100.0,300.0,2.4771212547196626,5,10,181,0
4.0,1.0,200.0,330000.0,5.518513939877887,5,10,147,1
4.0,1.0,120.0,450.0,2.6532125137753435,5,10,7,0
4.0,2.0,200.0,90000.0,4.954242509439325,5,10,181,1
3.0,1.0,100.0,220.0,2.342422680822206,5,10,181,0
5.0,2.0,400.0,520000.0,5.7160033436348,5,10,138,1
3.0,1.0,200.0,150000.0,5.176091259055681,5,10,181,0
2.0,1.0,220.0,240000.0,5.380211241711606,5,10,43,1
-1.0,-1.0,-1.0,400000.0,5.6020599913279625,6,10,166,1
3.0,2.0,275.0,147000.0,5.167317334748176,5,10,181,1
-1.0,-1.0,-1.0,54094992.0,7.733157060902535,6,10,43,1
2.0,1.0,32.0,200000.0,5.301029995663981,4,10,43,1
5.0,2.0,400.0,540000.0,5.732393759822968,5,10,138,1
2.0,1.0,72.0,85000000.0,7.929418925714293,0,10,181,1
-1.0,-1.0,-1.0,100000.0,5.0,6,10,18,1
4.0,1.0,120.0,160000.0,5.204119982655925,0,10,43,1
3.0,1.0,120.0,400.0,2.6020599913279625,5,10,181,0
4.0,2.0,100.0,165000.0,5.217483944213907,5,10,181,1
2.0,2.0,300.0,370000.0,5.568201724066995,4,10,181,1
4.0,1.0,123.0,225000.0,5.352182518111363,0,10,7,1
4.0,1.0,300.0,1000.0,3.0,5,10,147,0
-1.0,-1.0,-1.0,700000.0,5.845098040014257,6,10,50,1
2.0,1.0,90.0,160000.0,5.204119982655925,0,10,7,1
2.0,1.0,85.0,80000.0,4.903089986991944,5,10,7,1
6.0,3.0,150.0,350000.0,5.544068044350276,5,10,7,1
4.0,1.0,110.0,600.0,2.7781512503836434,5,10,7,0
1.0,1.0,50.0,320.0,2.505149978319906,0,10,43,0
-1.0,-1.0,-1.0,80000.0,4.903089986991944,6,10,138,1
3.0,1.0,768.0,150000.0,5.176091259055681,5,10,166,1
-1.0,-1.0,-1.0,150000.0,5.176091259055681,6,10,181,1
-1.0,-1.0,-1.0,280000000.0,8.44715803134222,6,10,181,1
2.0,2.0,50.0,28000.0,4.447158031342219,4,10,138,1
2.0,1.0,130.0,400.0,2.6020599913279625,5,10,181,0
2.0,1.0,83.0,550.0,2.740362689494244,0,10,138,0
6.0,2.0,550.0,800000.0,5.903089986991944,5,10,7,1
3.0,1.0,180.0,130000.0,5.113943352306837,0,10,7,1
3.0,1.0,100.0,220000.0,5.342422680822207,0,10,147,1
10.0,2.0,850.0,585000.0,5.76715586608218,5,10,43,1
-1.0,-1.0,-1.0,150000.0,5.176091259055681,6,10,166,1
2.0,1.0,85.0,400.0,2.6020599913279625,0,10,147,0
1.0,1.0,50.0,290.0,2.462397997898956,0,10,147,0
3.0,1.0,90.0,300.0,2.4771212547196626,0,10,7,0
-1.0,-1.0,-1.0,1380000.0,6.139879086401237,6,10,242,1
1.0,1.0,50.0,650.0,2.812913356642856,0,10,138,0
-1.0,-1.0,-1.0,300000.0,5.477121254719663,6,10,45,1
2.0,1.0,120.0,500.0,2.6989700043360187,0,10,147,0
-1.0,-1.0,-1.0,400000.0,5.6020599913279625,6,10,181,1
1.0,1.0,180.0,55000.0,4.740362689494244,4,10,7,1
-1.0,-1.0,-1.0,70000.0,4.845098040014257,6,10,45,1
3.0,1.0,98.0,132000.0,5.12057393120585,0,10,147,1
-1.0,-1.0,-1.0,33000.0,4.518513939877887,6,10,138,1
-1.0,-1.0,-1.0,90000.0,4.954242509439325,6,10,166,1
1.0,1.0,90.0,480.0,2.681241237375587,0,10,147,0
-1.0,-1.0,-1.0,170000.0,5.230448921378274,6,10,181,1
-1.0,-1.0,-1.0,420000.0,5.623249290397901,6,10,181,1
-1.0,-1.0,-1.0,420000.0,5.623249290397901,6,10,181,1
-1.0,-1.0,-1.0,230000.0,5.361727836017593,6,10,7,1
3.0,1.0,110.0,210000.0,5.32221929473392,0,10,7,1
-1.0,-1.0,-1.0,45000.0,4.653212513775344,6,10,7,1
-1.0,-1.0,-1.0,120000.0,5.079181246047625,6,10,7,1
-1.0,-1.0,-1.0,70000.0,4.845098040014257,6,10,7,1
3.0,1.0,180.0,150000.0,5.176091259055681,5,10,242,1
-1.0,-1.0,-1.0,62500.0,4.795880017344075,6,10,7,1
-1.0,-1.0,-1.0,95000.0,4.977723605288848,6,10,166,1
-1.0,-1.0,-1.0,80000.0,4.903089986991944,6,10,45,1
-1.0,-1.0,-1.0,90000.0,4.954242509439325,6,10,45,1
-1.0,-1.0,-1.0,80000.0,4.903089986991944,6,10,45,1
-1.0,-1.0,-1.0,600000.0,5.778151250383644,6,10,50,1
-1.0,-1.0,-1.0,100000.0,5.0,6,10,166,1
2.0,1.0,110.0,550.0,2.740362689494244,0,10,43,0
-1.0,-1.0,-1.0,30000.0,4.477121254719663,6,10,181,1
1.0,1.0,70.0,380.0,2.57978359661681,0,10,138,0
3.0,1.0,100.0,125000.0,5.096910013008056,0,10,43,1
2.0,1.0,83.0,460.0,2.662757831681574,0,10,138,0
5.0,2.0,144.0,245000.0,5.389166084364533,5,10,7,1
1.0,1.0,20.0,250.0,2.397940008672037,4,10,7,0
-1.0,-1.0,-1.0,180000000.0,8.255272505103306,6,10,18,1
2.0,1.0,70.0,400.0,2.6020599913279625,0,10,43,0
4.0,2.0,300.0,145000.0,5.161368002234975,5,10,50,1
2.0,1.0,96.0,183350.0,5.2632809142966215,0,10,138,1
-1.0,-1.0,-1.0,250000.0,5.3979400086720375,6,10,7,1
-1.0,-1.0,-1.0,243600.0,5.386677283960838,6,10,50,1
2.0,1.0,230.0,240000.0,5.380211241711606,5,10,43,1
2.0,1.0,65.0,450.0,2.6532125137753435,1,10,147,0
-1.0,-1.0,-1.0,570000.0,5.755874855672492,6,10,50,1
4.0,1.0,150.0,500.0,2.6989700043360187,0,10,7,0
5.0,2.0,150.0,130000.0,5.113943352306837,5,10,181,1
2.0,1.0,110.0,50000.0,4.698970004336019,5,10,242,1
4.0,1.0,100.0,600.0,2.7781512503836434,0,10,147,0
3.0,1.0,80.0,450.0,2.6532125137753435,0,10,138,0
3.0,2.0,120.0,230000.0,5.361727836017593,0,10,7,1
-1.0,-1.0,-1.0,70000.0,4.845098040014257,6,10,158,1
-1.0,-1.0,-1.0,65000.0,4.812913356642856,6,10,158,1
3.0,1.0,120.0,250000.0,5.3979400086720375,0,10,7,1
4.0,1.0,150.0,150.0,2.1760912590556813,5,10,43,0
3.0,1.0,130.0,550.0,2.740362689494244,5,10,166,0
-1.0,-1.0,-1.0,350000.0,5.544068044350276,6,10,7,1
3.0,1.0,90.0,500.0,2.6989700043360187,1,10,138,0
10.0,4.0,400.0,550000000.0,8.740362689494244,5,10,50,1
3.0,1.0,75.0,130000.0,5.113943352306837,5,10,181,1
3.0,1.0,100.0,300.0,2.4771212547196626,5,10,7,0
-1.0,-1.0,-1.0,120000.0,5.079181246047625,6,10,181,1
4.0,1.0,130.0,165000.0,5.217483944213907,5,10,181,1
1.0,1.0,97.0,250000.0,5.3979400086720375,4,10,138,1
2.0,1.0,110.0,500.0,2.6989700043360187,0,10,138,0
-1.0,-1.0,-1.0,430000.0,5.633468455579586,6,10,181,1
3.0,1.0,70.0,420.0,2.6232492903979003,0,10,147,0
1.0,1.0,71.0,700.0,2.845098040014257,0,10,138,0
-1.0,-1.0,-1.0,200000000.0,8.301029995663981,6,10,166,1
4.0,2.0,350.0,1800.0,3.255272505103306,4,10,166,0
4.0,2.0,132.0,198000.0,5.296665190261531,0,10,147,1
-1.0,-1.0,-1.0,100000.0,5.0,6,10,242,1
-1.0,-1.0,-1.0,340000.0,5.531478917042255,6,10,181,1
4.0,1.0,110.0,600.0,2.7781512503836434,5,10,138,0
-1.0,-1.0,-1.0,150000.0,5.176091259055681,6,10,7,1
-1.0,-1.0,-1.0,55000.0,4.740362689494244,6,10,18,1
2.0,1.0,96.0,143000.0,5.155336037465061,0,10,138,1
2.0,1.0,50.0,140.0,2.146128035678238,0,10,43,0
3.0,1.0,80.0,115000.0,5.060697840353612,0,10,147,1
-1.0,-1.0,-1.0,1111000.0,6.045714058940868,6,10,7,1
-1.0,-1.0,-1.0,220000.0,5.342422680822207,6,10,166,1
-1.0,-1.0,-1.0,35000.0,4.544068044350276,6,10,7,1
-1.0,-1.0,-1.0,75000.0,4.8750612633917,6,10,18,1
-1.0,-1.0,-1.0,270000.0,5.431363764158987,6,10,18,1
3.0,1.0,75.0,160000.0,5.204119982655925,0,10,7,1
-1.0,-1.0,-1.0,120000.0,5.079181246047625,6,10,181,1
-1.0,-1.0,-1.0,300000.0,5.477121254719663,6,11,7,1
-1.0,-1.0,-1.0,25000.0,4.3979400086720375,6,11,7,1
1.0,1.0,45.0,22482277.0,7.351840294372842,4,11,123,0
3.0,1.0,120.0,22482277.0,7.351840294372842,0,11,123,0
5.0,1.0,950.0,350000.0,5.544068044350276,5,11,141,1
-1.0,-1.0,-1.0,120000.0,5.079181246047625,6,11,177,1
3.0,1.0,106.0,85000.0,4.929418925714293,5,11,7,1
-1.0,-1.0,-1.0,30000.0,4.477121254719663,6,11,40,1
2.0,1.0,220.0,550.0,2.740362689494244,5,11,7,0
2.0,1.0,100.0,230.0,2.361727836017593,5,11,141,0
-1.0,-1.0,-1.0,200000.0,5.301029995663981,6,11,239,1
-1.0,-1.0,-1.0,250000.0,5.3979400086720375,6,11,123,1
-1.0,-1.0,-1.0,60000.0,4.778151250383644,6,11,239,1
-1.0,-1.0,-1.0,45000.0,4.653212513775344,6,11,7,1
3.0,1.0,325.0,200000.0,5.301029995663981,5,11,7,1
-1.0,-1.0,-1.0,100000.0,5.0,6,11,123,1
4.0,1.0,150.0,400.0,2.6020599913279625,5,11,123,0
2.0,1.0,110.0,300.0,2.4771212547196626,5,11,123,0
4.0,2.0,120.0,82000.0,4.913813852383717,0,11,141,1
-1.0,-1.0,-1.0,23000.0,4.361727836017593,6,11,239,1
-1.0,-1.0,-1.0,72000000.0,7.857332496431268,6,11,61,1
5.0,2.0,573.0,650.0,2.812913356642856,5,11,123,0
-1.0,-1.0,-1.0,47000.0,4.672097857935717,6,11,71,1
-1.0,-1.0,-1.0,30000.0,4.477121254719663,6,11,239,1
-1.0,-1.0,-1.0,54000.0,4.732393759822968,6,11,239,1
-1.0,-1.0,-1.0,35000.0,4.544068044350276,6,11,239,1
1.0,1.0,36.0,200.0,2.3010299956639813,0,11,123,0
4.0,1.0,90.0,500.0,2.6989700043360187,1,11,141,0
4.0,2.0,120.0,90000.0,4.954242509439325,0,11,141,1
6.0,2.0,210.0,140000.0,5.146128035678238,5,11,117,1
6.0,2.0,400.0,460000.0,5.662757831681574,5,11,122,1
3.0,1.0,100.0,50000.0,4.698970004336019,5,11,49,1
4.0,1.0,120.0,50000.0,4.698970004336019,5,11,49,1
5.0,2.0,180.0,25607744.0,7.408371319526302,5,11,7,1
-1.0,-1.0,-1.0,80000.0,4.903089986991944,6,11,123,1
8.0,2.0,108.0,95000.0,4.977723605288848,5,11,141,1
2.0,1.0,200.0,550.0,2.740362689494244,5,11,122,0
3.0,1.0,250.0,60.0,1.7781512503836436,5,11,123,0
-1.0,-1.0,-1.0,113400.0,5.054613054556888,6,11,123,1
-1.0,-1.0,-1.0,500000.0,5.698970004336019,6,11,141,1
3.0,1.0,250.0,60000.0,4.778151250383644,5,11,123,1
-1.0,-1.0,-1.0,250000.0,5.3979400086720375,6,11,141,1
4.0,1.0,250.0,60000.0,4.778151250383644,5,11,7,1
7.0,2.0,350.0,190000.0,5.278753600952829,5,11,239,1
-1.0,-1.0,-1.0,60000.0,4.778151250383644,6,11,141,1
-1.0,-1.0,-1.0,50000.0,4.698970004336019,6,11,141,1
6.0,2.0,400.0,460000.0,5.662757831681574,5,11,122,1
3.0,1.0,509.0,208000.0,5.318063334962762,5,11,141,1
-1.0,-1.0,-1.0,200000.0,5.301029995663981,6,11,61,1
3.0,1.0,509.0,208000.0,5.318063334962762,5,11,141,1
-1.0,-1.0,-1.0,120000.0,5.079181246047625,6,11,239,1
3.0,1.0,70.0,50.0,1.6989700043360187,3,11,49,0
-1.0,-1.0,-1.0,70000.0,4.845098040014257,6,11,7,1
3.0,1.0,80.0,280.0,2.4471580313422194,0,11,7,0
-1.0,-1.0,-1.0,1700000.0,6.230448921378274,6,11,141,1
3.0,1.0,120.0,80000.0,4.903089986991944,5,11,71,1
-1.0,-1.0,-1.0,120000.0,5.079181246047625,6,11,177,1
3.0,1.0,110.0,250.0,2.397940008672037,5,11,71,0
4.0,1.0,100.0,90000.0,4.954242509439325,5,11,141,1
-1.0,-1.0,-1.0,100000.0,5.0,6,11,116,1
5.0,2.0,860.0,420000000.0,8.6232492903979,5,11,141,1
3.0,1.0,1200.0,132000.0,5.12057393120585,5,11,141,1
-1.0,-1.0,-1.0,32000.0,4.505149978319906,6,11,123,1
-1.0,-1.0,-1.0,300000.0,5.477121254719663,6,12,72,1
1.0,1.0,21.0,20000.0,4.301029995663981,4,12,7,1
2.0,1.0,113.0,1800000.0,6.2552725051033065,0,12,7,1
2.0,1.0,238.0,238000.0,5.376576957056512,5,12,143,1
1.0,1.0,62.0,145000.0,5.161368002234975,0,12,143,1
2.0,1.0,110.0,155000.0,5.190331698170292,5,12,143,1
-1.0,-1.0,-1.0,800000.0,5.903089986991944,6,12,143,1
5.0,2.0,587.0,600000.0,5.778151250383644,5,12,143,1
3.0,2.0,480.0,580000.0,5.763427993562937,5,12,143,1
3.0,2.0,143.0,275000.0,5.439332693830263,0,12,143,1
1.0,1.0,75.0,350.0,2.544068044350276,0,12,143,0
3.0,2.0,143.0,750.0,2.8750612633917,0,12,143,0
2.0,1.0,200.0,200000.0,5.301029995663981,0,12,143,1
1.0,1.0,64.0,115000.0,5.060697840353612,0,12,7,1
3.0,1.0,144.0,170000.0,5.230448921378274,5,12,34,1
-1.0,-1.0,-1.0,35000.0,4.544068044350276,6,12,143,1
-1.0,-1.0,-1.0,88800.0,4.948412965778601,6,12,143,1
-1.0,-1.0,-1.0,120000.0,5.079181246047625,6,12,129,1
1.0,1.0,63.0,130000.0,5.113943352306837,0,12,143,1
-1.0,-1.0,-1.0,35000.0,4.544068044350276,6,12,34,1
1.0,1.0,35.0,60.0,1.7781512503836436,3,12,143,0
2.0,1.0,97.0,300.0,2.4771212547196626,0,12,143,0
-1.0,-1.0,-1.0,55000.0,4.740362689494244,6,12,129,1
3.0,1.0,107.0,250000.0,5.3979400086720375,0,12,143,1
3.0,1.0,126.0,193000.0,5.285557309007774,5,12,143,1
-1.0,-1.0,-1.0,415000.0,5.6180480967120925,6,12,143,1
-1.0,-1.0,-1.0,1500000.0,6.176091259055681,6,12,143,1
-1.0,-1.0,-1.0,250000.0,5.3979400086720375,6,12,143,1
-1.0,-1.0,-1.0,112800.0,5.052309099647323,6,12,143,1
2.0,1.0,110.0,80.0,1.9030899869919435,3,12,143,0
1.0,1.0,55.0,95000.0,4.977723605288848,0,12,143,1
4.0,2.0,168.0,390000.0,5.5910646070265,0,12,143,1
2.0,1.0,81.0,186000.0,5.269512944217916,0,12,143,1
1.0,1.0,57.0,152000.0,5.181843587944773,0,12,143,1
-1.0,-1.0,-1.0,890000.0,5.949390006644912,6,12,143,1
1.0,1.0,75.0,130000.0,5.113943352306837,0,12,143,1
2.0,3.0,150.0,800.0,2.903089986991944,0,12,143,0
2.0,2.0,136.0,750.0,2.8750612633917,0,12,143,0
2.0,1.0,70.0,98000.0,4.991226075692495,0,12,143,1
1.0,1.0,46.0,450.0,2.6532125137753435,0,12,143,0
3.0,2.0,270.0,350000.0,5.544068044350276,5,12,143,1
-1.0,-1.0,-1.0,400000.0,5.6020599913279625,6,12,143,1
2.0,1.0,80.0,200000.0,5.301029995663981,0,12,143,1
-1.0,-1.0,-1.0,25000.0,4.3979400086720375,6,12,7,1
3.0,3.0,205.0,330000.0,5.518513939877887,0,12,143,1
2.0,2.0,106.0,220000.0,5.342422680822207,0,12,143,1
-1.0,-1.0,-1.0,55000.0,4.740362689494244,6,12,143,1
1.0,1.0,80.0,370.0,2.568201724066995,0,12,143,0
1.0,1.0,46.0,450.0,2.6532125137753435,0,12,143,0
3.0,1.0,170.0,185000.0,5.267171728403014,0,12,143,1
-1.0,-1.0,-1.0,200000.0,5.301029995663981,6,12,143,1
2.0,1.0,110.0,160000.0,5.204119982655925,5,12,143,1
5.0,3.0,600.0,700000.0,5.845098040014257,5,12,143,1
2.0,1.0,100.0,60.0,1.7781512503836436,3,12,143,0
2.0,2.0,136.0,249000.0,5.396199347095736,0,12,143,1
-1.0,-1.0,-1.0,300000.0,5.477121254719663,6,12,214,1
-1.0,-1.0,-1.0,1450000.0,6.161368002234975,6,12,143,1
2.0,1.0,110.0,400.0,2.6020599913279625,0,12,143,0
3.0,1.0,111.0,130000.0,5.113943352306837,0,12,7,1
5.0,2.0,150.0,200000.0,5.301029995663981,5,12,7,1
1.0,1.0,60.0,500.0,2.6989700043360187,0,12,143,0
-1.0,-1.0,-1.0,580500.0,5.763802224074593,6,12,143,1
9.0,5.0,500.0,800000.0,5.903089986991944,5,12,143,1
-1.0,-1.0,-1.0,76000.0,4.880813592280791,6,12,7,1
1.0,1.0,65.0,350.0,2.544068044350276,0,12,143,0
3.0,2.0,140.0,80.0,1.9030899869919435,3,12,143,0
3.0,2.0,140.0,600.0,2.7781512503836434,0,12,143,0
1.0,1.0,53.0,120000.0,5.079181246047625,0,12,143,1
-1.0,-1.0,-1.0,600000.0,5.778151250383644,6,12,7,1
2.0,1.0,110.0,246000.0,5.390935107103379,0,12,143,1
2.0,1.0,98.0,350.0,2.544068044350276,0,12,143,0
2.0,1.0,90.0,150000.0,5.176091259055681,0,12,143,1
2.0,1.0,115.0,75000.0,4.8750612633917,0,12,7,1
1.0,1.0,75.0,400.0,2.6020599913279625,0,12,143,0
1.0,1.0,53.0,95000.0,4.977723605288848,0,12,143,1
12.0,10.0,1700.0,2500000.0,6.3979400086720375,5,12,143,1
2.0,1.0,104.0,240000.0,5.380211241711606,0,12,143,1
2.0,1.0,185.0,57000.0,4.755874855672492,5,12,34,1
2.0,1.0,600.0,110000.0,5.041392685158225,5,12,7,1
2.0,1.0,120.0,140000.0,5.146128035678238,0,12,143,1
-1.0,-1.0,-1.0,420000.0,5.623249290397901,6,12,7,1
2.0,1.0,70.0,30.0,1.4771212547196624,3,12,143,0
1.0,1.0,70.0,280.0,2.4471580313422194,3,12,143,0
-1.0,-1.0,-1.0,35000.0,4.544068044350276,6,12,34,1
5.0,2.0,250.0,630000.0,5.799340549453582,5,12,7,1
-1.0,-1.0,-1.0,25000.0,4.3979400086720375,6,12,36,1
1.0,1.0,60.0,250.0,2.397940008672037,0,12,143,0
-1.0,-1.0,-1.0,112000.0,5.049218022670182,6,12,143,1
3.0,1.0,135.0,122000.0,5.086359830674748,0,12,143,1
3.0,1.0,70.0,240.0,2.380211241711606,5,12,143,0
-1.0,-1.0,-1.0,55000.0,4.740362689494244,6,12,72,1
3.0,1.0,160.0,260000.0,5.414973347970818,5,12,7,1
3.0,2.0,500.0,300000.0,5.477121254719663,5,12,34,1
4.0,1.0,803.0,350000.0,5.544068044350276,5,12,129,1
1.0,1.0,90.0,350.0,2.544068044350276,0,12,143,0
-1.0,-1.0,-1.0,50000.0,4.698970004336019,6,12,143,1
-1.0,-1.0,-1.0,107000.0,5.02938377768521,6,12,143,1
1.0,1.0,53.0,125000.0,5.096910013008056,0,12,143,1
2.0,1.0,300.0,270000.0,5.431363764158987,5,12,34,1
-1.0,-1.0,-1.0,90000000.0,7.954242509439325,6,12,143,1
-1.0,-1.0,-1.0,180000.0,5.2552725051033065,6,12,7,1
-1.0,-1.0,-1.0,60000.0,4.778151250383644,6,12,129,1
-1.0,-1.0,-1.0,33825.0,4.529237805269661,6,12,129,1
5.0,2.0,350.0,350000.0,5.544068044350276,5,12,143,1
1.0,1.0,60.0,250.0,2.397940008672037,0,12,143,0
2.0,1.0,110.0,160000000.0,8.204119982655925,5,12,58,1
5.0,2.0,313.0,250000.0,5.3979400086720375,5,12,34,1
3.0,2.0,270.0,350000.0,5.544068044350276,5,12,143,1
2.0,1.0,197.0,230000.0,5.361727836017593,0,12,143,1
2.0,1.0,60.0,250.0,2.397940008672037,0,12,143,0
2.0,1.0,71.0,71000.0,4.851258348719076,0,12,7,1
3.0,1.0,100.0,50.0,1.6989700043360187,0,12,143,0
-1.0,-1.0,-1.0,498000.0,5.697229342759718,6,12,143,1
1.0,1.0,74.0,160000.0,5.204119982655925,0,12,143,1
3.0,1.0,200.0,550.0,2.740362689494244,5,12,143,0
6.0,2.0,404.0,530000.0,5.724275869600789,5,12,7,1
2.0,1.0,90.0,350.0,2.544068044350276,5,12,7,0
1.0,1.0,20.0,300.0,2.4771212547196626,0,12,143,0
1.0,1.0,100.0,250.0,2.397940008672037,5,12,7,0
3.0,2.0,200.0,600.0,2.7781512503836434,5,12,143,0
1.0,1.0,104.0,234000.0,5.369215857410143,0,12,143,1
2.0,1.0,125.0,180000.0,5.2552725051033065,0,12,143,1
2.0,1.0,100.0,100000.0,5.0,0,12,129,1
2.0,1.0,90.0,120000.0,5.079181246047625,0,12,129,1
2.0,2.0,124.0,265000.0,5.423245873936808,0,12,143,1
-1.0,-1.0,-1.0,25000.0,4.3979400086720375,6,12,129,1
2.0,1.0,105.0,110000.0,5.041392685158225,0,12,143,1
2.0,1.0,400.0,100000.0,5.0,5,12,143,1
2.0,1.0,70.0,300.0,2.4771212547196626,5,12,7,0
2.0,2.0,150.0,280000.0,5.447158031342219,0,12,143,1
4.0,1.0,200.0,210000.0,5.32221929473392,0,12,129,1
-1.0,-1.0,-1.0,55000.0,4.740362689494244,6,12,143,1
1.0,1.0,70.0,370.0,2.568201724066995,0,12,143,0
-1.0,-1.0,-1.0,35000.0,4.544068044350276,6,12,129,1
-1.0,-1.0,-1.0,55000.0,4.740362689494244,6,12,7,1
3.0,1.0,246.0,120000.0,5.079181246047625,5,12,7,1
2.0,2.0,160.0,185000.0,5.267171728403014,5,12,7,1
-1.0,-1.0,-1.0,600000.0,5.778151250383644,6,12,143,1
-1.0,-1.0,-1.0,70000.0,4.845098040014257,6,12,34,1
2.0,1.0,120.0,30.0,1.4771212547196624,3,12,143,0
1.0,1.0,60.0,280.0,2.4471580313422194,0,12,143,0
1.0,1.0,60.0,400.0,2.6020599913279625,0,12,143,0
2.0,1.0,90.0,196650.0,5.293693950745766,0,12,143,1
6.0,4.0,500.0,820000.0,5.913813852383717,5,12,143,1
2.0,1.0,110.0,1500000.0,6.176091259055681,0,12,129,1
2.0,1.0,70.0,96000.0,4.982271233039568,0,12,143,1
-1.0,-1.0,-1.0,120000.0,5.079181246047625,6,12,7,1
-1.0,-1.0,-1.0,145000.0,5.161368002234975,6,12,7,1
1.0,1.0,75.0,180000.0,5.2552725051033065,0,12,143,1
2.0,1.0,97.0,210000.0,5.32221929473392,0,12,143,1
4.0,2.0,125.0,330000.0,5.518513939877887,0,12,143,1
1.0,1.0,50.0,650.0,2.812913356642856,4,12,7,0
-1.0,-1.0,-1.0,1500000.0,6.176091259055681,6,12,143,1
-1.0,-1.0,-1.0,110000.0,5.041392685158225,6,12,129,1
3.0,1.0,200.0,600.0,2.7781512503836434,5,12,129,0
2.0,2.0,120.0,70.0,1.845098040014257,3,12,143,0
2.0,2.0,120.0,70.0,1.845098040014257,0,12,143,0
3.0,1.0,70.0,240.0,2.380211241711606,5,12,143,0
-1.0,-1.0,-1.0,200000000.0,8.301029995663981,6,12,7,1
